class_a,class_b,feature,mean_auc,std_auc,min_auc,max_auc,mean_strength,std_strength,min_strength,max_strength,direction,direction_consistency,candidate_score
01_Good,02_Out_of_Focus,mean_hollowness,0.304,0.07073895673530957,0.175,0.375,0.392,0.14147791347061914,0.25,0.65,LOW,1.0,0.48725220865293806
01_Good,02_Out_of_Focus,mean_intensity,0.7879999999999999,0.07984985911070853,0.7,0.9,0.576,0.15969971822141707,0.3999999999999999,0.8,HIGH,1.0,0.6132300281778583
01_Good,02_Out_of_Focus,mean_star_area,0.472,0.0679411510058521,0.38,0.57,0.128,0.07222188034107113,0.040000000000000036,0.24,LOW,0.6,0.25237781196589293
01_Good,02_Out_of_Focus,median_eccentricity,0.304,0.11534296684236972,0.19,0.51,0.4,0.21651789764358972,0.020000000000000018,0.62,LOW,0.8,0.3843482102356411
01_Good,02_Out_of_Focus,median_fwhm,0.524,0.08616263691415207,0.43,0.67,0.14400000000000004,0.10613199329137282,0.020000000000000018,0.3400000000000001,HIGH,0.6,0.25018680067086274
01_Good,02_Out_of_Focus,median_fwhm_ratio,0.302,0.11513470371699404,0.19,0.51,0.404,0.21592591322025242,0.020000000000000018,0.62,LOW,0.8,0.38620740867797476
01_Good,02_Out_of_Focus,median_hfr,0.666,0.05003998401278722,0.58,0.72,0.33199999999999996,0.10007996802557444,0.15999999999999992,0.43999999999999995,HIGH,1.0,0.4373920031974425
01_Good,02_Out_of_Focus,saturated_ratio,0.6530000000000001,0.10457533169921096,0.535,0.8,0.30600000000000005,0.20915066339842192,0.07000000000000006,0.6000000000000001,HIGH,1.0,0.38778493366015787
01_Good,02_Out_of_Focus,sharpness,0.756,0.058855755878248636,0.68,0.85,0.512,0.11771151175649727,0.3600000000000001,0.7,HIGH,1.0,0.5766288488243503
01_Good,02_Out_of_Focus,star_count,0.611,0.0539814783050631,0.545,0.7,0.22199999999999998,0.1079629566101262,0.09000000000000008,0.3999999999999999,HIGH,1.0,0.3661037043389874
01_Good,02_Out_of_Focus,std_intensity,0.7799999999999999,0.08124038404635962,0.7,0.91,0.5599999999999999,0.16248076809271925,0.3999999999999999,0.8200000000000001,HIGH,1.0,0.6057519231907281
01_Good,02_Out_of_Focus,streak_count,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.1
01_Good,02_Out_of_Focus,valid_profile_count,0.611,0.0539814783050631,0.545,0.7,0.22199999999999998,0.1079629566101262,0.09000000000000008,0.3999999999999999,HIGH,1.0,0.3661037043389874
01_Good,03_Tracking_Error,axis_aligned_line_ratio,0.508,0.07652450587883598,0.41,0.61,0.14400000000000004,0.05425863986500212,0.06000000000000005,0.21999999999999997,HIGH,0.6,0.2673741360134998
01_Good,03_Tracking_Error,background_mad,0.49800000000000005,0.1411594842722231,0.33,0.66,0.25600000000000006,0.11909659944767526,0.020000000000000018,0.33999999999999997,LOW,0.6,0.2992903400552325
01_Good,03_Tracking_Error,background_median,0.533,0.13268760303811356,0.385,0.705,0.242,0.12734205903785284,0.07999999999999996,0.4099999999999999,LOW,0.6,0.3101657940962147
01_Good,03_Tracking_Error,bright_area_ratio,0.502,0.11285388783732707,0.36,0.69,0.18,0.13623509092741118,0.0,0.3799999999999999,HIGH,0.5,0.24237649090725888
01_Good,03_Tracking_Error,diagonal_line_ratio,0.5479999999999999,0.07833262411026456,0.44,0.65,0.16000000000000003,0.0903327183250897,0.040000000000000036,0.30000000000000004,HIGH,0.6,0.26496672816749106
01_Good,03_Tracking_Error,elongated_angle_consistency,0.40599999999999997,0.0348425027803687,0.35,0.45,0.188,0.0696850055607374,0.09999999999999998,0.30000000000000004,LOW,1.0,0.35763149944392625
01_Good,03_Tracking_Error,elongated_angle_std,0.5940000000000001,0.0348425027803687,0.55,0.65,0.188,0.0696850055607374,0.10000000000000009,0.30000000000000004,HIGH,1.0,0.3576314994439263
01_Good,03_Tracking_Error,elongated_radial_alignment,0.45200000000000007,0.08084553172563093,0.37,0.58,0.16799999999999998,0.0844748483277715,0.020000000000000018,0.26,LOW,0.6,0.2631525151672228
01_Good,03_Tracking_Error,elongated_star_count,0.453,0.06233778950203481,0.365,0.54,0.126,0.09221713506718802,0.010000000000000009,0.27,LOW,0.8,0.2704782864932812
01_Good,03_Tracking_Error,elongated_star_ratio,0.42800000000000005,0.06968500556073738,0.31,0.51,0.152,0.13059862173851605,0.020000000000000018,0.38,LOW,0.8,0.2813401378261484
01_Good,03_Tracking_Error,line_angle_std,0.522,0.12122705968553389,0.38,0.72,0.20400000000000001,0.13821722034536793,0.020000000000000018,0.43999999999999995,LOW,0.6,0.27397827796546326
01_Good,03_Tracking_Error,long_line_count,0.658,0.08268010643437755,0.545,0.77,0.316,0.1653602128687551,0.09000000000000008,0.54,HIGH,1.0,0.40266397871312454
01_Good,03_Tracking_Error,longest_line_ratio,0.542,0.044899888641287286,0.455,0.575,0.12,0.026832815729997427,0.08999999999999997,0.1499999999999999,HIGH,0.8,0.29831671842700025
01_Good,03_Tracking_Error,max_aspect_ratio,0.5229999999999999,0.07386474125047755,0.42,0.65,0.11000000000000003,0.10881176406988355,0.0,0.30000000000000004,HIGH,0.75,0.25111882359301163
01_Good,03_Tracking_Error,max_streak_area_ratio,0.5160000000000001,0.08309031231136396,0.43,0.67,0.12000000000000002,0.1193314711214104,0.0,0.3400000000000001,HIGH,0.5,0.21706685288785899
01_Good,03_Tracking_Error,max_streak_aspect_ratio,0.261,0.11926441212700459,0.1,0.4,0.4779999999999999,0.23852882425400918,0.19999999999999996,0.8,LOW,1.0,0.501247117574599
01_Good,03_Tracking_Error,max_streak_length_ratio,0.37599999999999995,0.05425863986500215,0.29,0.45,0.24800000000000005,0.10851727973000432,0.09999999999999998,0.42000000000000004,LOW,1.0,0.38074827202699957
01_Good,03_Tracking_Error,mean_aspect_ratio,0.414,0.10781465577554844,0.29,0.6,0.25200000000000006,0.11214276615100953,0.07999999999999996,0.42000000000000004,LOW,0.8,0.34618572338489906
01_Good,03_Tracking_Error,mean_circularity,0.786,0.10170545708072896,0.64,0.91,0.5720000000000001,0.20341091416145793,0.28,0.8200000000000001,HIGH,1.0,0.5710589085838542
01_Good,03_Tracking_Error,mean_fwhm,0.5040000000000001,0.12076423311560423,0.36,0.66,0.22400000000000003,0.09068627239003707,0.06000000000000005,0.32000000000000006,HIGH,0.6,0.2997313727609964
01_Good,03_Tracking_Error,mean_hfr,0.526,0.12240914998479487,0.36,0.67,0.22800000000000004,0.10322790320451153,0.06000000000000005,0.3400000000000001,HIGH,0.6,0.30027720967954885
01_Good,03_Tracking_Error,mean_hollowness,0.5039999999999999,0.1274127152210485,0.345,0.635,0.24400000000000005,0.0739188744503053,0.10000000000000009,0.31000000000000005,HIGH,0.6,0.3224081125549695
01_Good,03_Tracking_Error,mean_intensity,0.546,0.1345511055324333,0.39,0.73,0.23600000000000004,0.158694675399019,0.020000000000000018,0.45999999999999996,LOW,0.6,0.2863305324600981
01_Good,03_Tracking_Error,mean_star_area,0.578,0.11617228585166084,0.37,0.72,0.26,0.10353743284435823,0.1200000000000001,0.43999999999999995,HIGH,0.8,0.3626462567155642
01_Good,03_Tracking_Error,median_eccentricity,0.376,0.13690872872099863,0.22,0.57,0.304,0.20991426821443085,0.020000000000000018,0.56,LOW,0.8,0.34180857317855695
