class,feature,n,min,p10,p25,p50,p75,p90,max,mean,std
03_Tracking_Error,elongated_angle_std,50,1.1121200982787856,10.957141144184446,25.961993202698828,44.44653140304571,180.0,180.0,180.0,76.18362833516808,67.74602995261657
03_Tracking_Error,elongated_star_count,50,0.0,0.0,1.0,8.5,18.0,33.0,253.0,17.4,36.88360069190643
03_Tracking_Error,elongated_star_ratio,50,0.0,0.0,0.025694444444444443,0.08442982456140351,0.17990525981340805,0.3333333333333333,0.5802752293577982,0.12512689805277197,0.128995371427959
03_Tracking_Error,line_angle_std,50,0.0,4.4553431844231435,5.190782122911774,5.458854780634724,6.008198992599637,6.260747651445076,20.58306534387889,5.69577410637266,2.395142833762441
03_Tracking_Error,long_line_count,50,0.0,1181.5,1199.25,1213.5,1223.0,1233.2,1298.0,1141.42,267.1214023622967
03_Tracking_Error,longest_line_ratio,50,0.0,0.972265625,0.995361328125,0.9970703125,0.998046875,0.9990234375,0.9990234375,0.95564453125,0.1792232549445385
03_Tracking_Error,max_aspect_ratio,50,0.0,1.225,1.6666666666666667,2.0,2.9166666666666665,3.7,6.5,2.2702813852813852,1.3167197425134103
03_Tracking_Error,max_streak_area_ratio,50,0.00020170211791992188,0.0008284091949462891,0.0016505718231201172,0.003447294235229492,0.010072708129882812,0.01723294258117676,0.037688255310058594,0.007760763168334961,0.009451683178169787
03_Tracking_Error,max_streak_aspect_ratio,50,2.289940828402367,2.8177049138552546,3.3884614043367476,4.280553643428361,6.133333065263691,13.001883054807108,34.54166637310679,6.695447075003483,5.910390272537269
03_Tracking_Error,max_streak_length_ratio,50,0.028338595268811682,0.047443994033302364,0.06428937104275739,0.0996156727673854,0.21465862518137258,0.3619736439321197,0.6537315907638662,0.17238688591724916,0.1544931628036361
03_Tracking_Error,mean_aspect_ratio,50,0.0,1.0888518763184079,1.135382923763654,1.1678953886195917,1.2485713617658063,1.3232488560942899,1.6428266178266182,1.1152294151112185,0.3465427623835806
03_Tracking_Error,mean_circularity,50,0.0,0.5480865913592363,0.6870301569527998,0.7356955070124653,0.7803728645579558,0.7930090666610642,0.8031141418478369,0.6694553739841794,0.20842224256655748
03_Tracking_Error,mean_fwhm,50,0.0,12.323002117335555,17.425319134115387,20.0606963083959,23.376808965678638,28.537357830412954,31.99599351980219,19.478861396404294,7.376566511166156
03_Tracking_Error,mean_hfr,50,0.0,6.996742236840087,9.480923458884567,10.701022830552976,12.187501408230348,13.447491002543288,17.979065837270877,10.111168116225175,3.634762316292508
03_Tracking_Error,mean_hollowness,50,0.0,3.92156862538684e-09,8.740943689847638e-05,0.0025204452866150794,0.011743595972195075,0.06427921038018725,0.1628992937095734,0.01879645557602959,0.03628099063969612
03_Tracking_Error,mean_intensity,50,21.593318939208984,35.51374530792236,98.04246878623962,112.63421249389648,117.85745644569397,121.79631042480469,126.02462577819824,99.69229553222657,29.497179952144165
03_Tracking_Error,mean_star_area,50,0.0,9.062500000000002,20.259802146644255,28.158473625140292,38.953807751388396,93.80031760435574,151.9375,39.43620236074193,36.918034850477596
03_Tracking_Error,median_eccentricity,50,0.0,0.23404388369366377,0.37301131343695165,0.405208281449562,0.5704498512691907,0.7372200359589469,0.8335502407041915,0.44814672198479594,0.1983888237384518
03_Tracking_Error,median_fwhm,50,0.0,10.996826870462108,13.872515923880947,18.1167617605415,20.873709261923985,24.091600198074833,33.45250172050474,17.13866429282742,6.943645271313334
03_Tracking_Error,median_fwhm_ratio,50,0.0,1.0285739066511228,1.0777979815731036,1.0939211474924975,1.2183816607448104,1.4800502505281583,1.8102022127024129,1.0982793160730706,0.3657651689218124
03_Tracking_Error,median_hfr,50,0.0,6.189174169217299,7.300949006808273,9.536674762729946,10.474579824695828,12.087995649997143,13.380026277413027,8.777614817266409,3.1903000949567173
03_Tracking_Error,saturated_ratio,50,0.0,0.0,0.020071029663085938,0.020895957946777344,0.022112131118774414,0.02310781478881836,0.024580001831054688,0.016916236877441405,0.00846420197336354
03_Tracking_Error,sharpness,50,1083.2737183345016,3822.360272781327,19917.530649323235,52667.19552704664,60765.61560116273,68480.96898515872,70241.86734356498,42088.16876942046,23260.077954003456
03_Tracking_Error,star_count,50,0.0,1.0,35.25,69.5,159.5,250.50000000000003,560.0,108.22,118.0524103947056
03_Tracking_Error,std_intensity,50,22.315198301528923,30.261169714840587,49.99617643276348,56.89373264388508,58.342314356930814,59.52656573307839,63.139064867306175,51.723132462145934,11.383438689383642
03_Tracking_Error,streak_count,50,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,1.0,0.1,0.3
03_Tracking_Error,valid_profile_count,50,0.0,1.0,35.25,69.5,159.5,250.50000000000003,560.0,108.22,118.0524103947056
04_Over_Saturated,axis_aligned_line_ratio,50,0.0,0.0,0.0,0.0,0.8125,1.0,1.0,0.27086183294750177,0.43382275941805937
04_Over_Saturated,background_mad,50,1.4826,2.9652,4.4478,5.9304,8.52495,41.21628000000002,56.3388,11.297412000000001,15.19759738802999
04_Over_Saturated,background_median,50,1.0,3.0,5.0,7.0,14.25,80.90000000000003,115.0,19.54,30.514396602259726
04_Over_Saturated,bright_area_ratio,50,0.0011835098266601562,0.0030850410461425786,0.011474847793579102,0.02411651611328125,0.027099609375,0.03161544799804688,0.03441619873046875,0.020343208312988283,0.010235123297868274
04_Over_Saturated,diagonal_line_ratio,50,0.0,0.0,0.0,0.0,0.9840217565642365,1.0,1.0,0.3962115378458448,0.4724056763051116
04_Over_Saturated,elongated_angle_consistency,50,0.0,0.015947320591295125,0.1111111111111111,0.23414949249022504,0.470129680431814,0.6757128930813946,1.0,0.31621852970883935,0.27624753538933594
04_Over_Saturated,elongated_angle_std,50,0.0,25.365143205443168,35.19754261486741,48.81638143688971,60.054403647364666,82.22676546783549,180.0,52.388594330581185,33.17208566417059
04_Over_Saturated,elongated_star_count,50,1.0,2.0,7.5,12.0,16.0,21.200000000000003,61.0,13.36,10.483816099112003
04_Over_Saturated,elongated_star_ratio,50,0.015503875968992248,0.028906810035842296,0.03431268615275884,0.04803255575493463,0.06045754248951765,0.095295124037639,0.6288659793814433,0.06526319299556808,0.08706991503792227
04_Over_Saturated,line_angle_std,50,0.0,0.0,0.0,0.0,6.0714977524089075,15.060066848226027,25.759349708497364,4.051548947205938,6.476803198180133
04_Over_Saturated,long_line_count,50,0.0,0.0,0.0,2.0,4.0,1241.4,1315.0,197.28,449.3488640243791
04_Over_Saturated,longest_line_ratio,50,0.0,0.0,0.0,0.21120829631357654,0.29589380443206603,0.9970703125,0.9990234375,0.28426385394058457,0.33017010851208517
04_Over_Saturated,max_aspect_ratio,50,1.5,2.0,2.5,2.8055555555555554,9.116666666666667,19.506666666666664,47.333333333333336,7.7283319624819615,9.948760795138933
04_Over_Saturated,max_streak_area_ratio,50,0.000301361083984375,0.0010016441345214843,0.0012421607971191406,0.003063201904296875,0.007987499237060547,0.015725374221801758,0.03710317611694336,0.006166257858276367,0.007663632960104504
04_Over_Saturated,max_streak_aspect_ratio,50,1.8589742941339105,2.56169759801417,2.953846274026869,3.6897831894987947,6.416666666666667,17.253462026847963,20.271398307281057,6.418044805963142,5.520324322800919
04_Over_Saturated,max_streak_length_ratio,50,0.02722255989113337,0.04129091055499955,0.049697538081139685,0.10098917007172659,0.2809934710273277,0.7052078549268892,0.7056898041396112,0.22237318306840112,0.24241604529149818
04_Over_Saturated,mean_aspect_ratio,50,1.0864135694928378,1.1121262333341544,1.119120530863164,1.1367329653270086,1.2376049737465151,1.293052312111945,1.748789068892162,1.188502054862878,0.11280087014908814
04_Over_Saturated,mean_circularity,50,0.6709022769469362,0.7767584458806351,0.7862714054150821,0.7995248380371158,0.8132410203684721,0.8263328744129186,0.8527548415371061,0.7986867226269594,0.026506245243175585
04_Over_Saturated,mean_fwhm,50,9.180154281742926,11.335256475961947,11.516373050582821,12.014071459274518,16.214819041453136,22.434968665805325,27.62154692613321,14.557059031539325,4.691062539012105
04_Over_Saturated,mean_hfr,50,3.2862747601560907,4.925738384713585,5.0969985611053845,5.385334673053489,7.13825514802849,11.400688450077713,14.819032317322634,6.61546420652096,2.6279197604794873
04_Over_Saturated,mean_hollowness,50,3.92156862538684e-09,0.0006788618415382601,0.00212192974546577,0.005439637439832876,0.020007176933561428,0.0384503163916875,0.1860747237921805,0.018155835992439803,0.033456017381384054
04_Over_Saturated,mean_intensity,50,3.546128273010254,9.128763198852539,11.508308410644531,13.877592086791992,19.910489082336426,84.04596815109255,115.33540630340576,25.014837398529053,29.463129790274838
04_Over_Saturated,mean_star_area,50,11.132621951219512,12.910560911481157,15.504166594216759,19.883071295993012,38.621702467903646,62.40422387136674,136.5,31.675183262134418,26.840052805378626
