image,true_class,width,height,mean_intensity,std_intensity,background_median,background_mad,sharpness,saturated_ratio,bright_area_ratio,star_count,mean_star_area,mean_circularity,elongated_star_count,elongated_star_ratio,elongated_angle_consistency,elongated_angle_std,mean_aspect_ratio,max_aspect_ratio,mean_hollowness,valid_profile_count,mean_fwhm,median_fwhm,mean_hfr,median_hfr,median_eccentricity,median_fwhm_ratio,long_line_count,longest_line_ratio,axis_aligned_line_ratio,diagonal_line_ratio,line_angle_std,streak_count,max_streak_length_ratio,max_streak_aspect_ratio,max_streak_area_ratio,score_01_Good,score_02_Out_of_Focus,score_03_Tracking_Error,score_04_Over_Saturated,score_05_No_Star,score_06_Satellite
260507S40B_1_1.png,01_Good,1024,1024,105.00239276885986,53.4149691102893,102.0,47.4432,45866.497169012175,0.020860671997070312,0.011597633361816406,182,53.73626373626374,0.7584514423747712,14,0.07692307692307693,0.026326934394595623,77.2661017093827,1.1490909883767026,2.6,0.006593410489118722,182,26.365451584035668,25.366975686825903,14.218188253129952,13.5636800129825,0.3762365495983403,1.079306200793657,1196,0.9970703125,0.013377926421404682,0.9824414715719063,5.823047953233379,0,0.04228753995957946,3.0,0.0015473365783691406,0.6208444061920952,0.41410017396079873,0.47837759924919776,0.0014610389610389609,0.19157643220862564,0.28930652978633853
260507VMLG_1_4.png,01_Good,1024,1024,113.0528507232666,56.9458032000989,110.0,57.8214,53579.49814459503,0.021913528442382812,0.004040718078613281,76,44.42763157894737,0.7428154465708122,7,0.09210526315789473,0.42857142857142855,37.29285988249276,1.1551205191007823,2.3333333333333335,0.001393192770594304,76,23.566740715333633,21.256166865460287,12.725058677821744,10.569548362808586,0.363720090465002,1.0735296102000718,1208,0.998046875,0.011589403973509934,0.9834437086092715,5.688663514761352,0,0.056220471482091125,3.5,0.0029191970825195312,0.568681744089439,0.3001754833367527,0.49392630927528847,0.0,0.22448979591836735,0.28777695625803956
260507YJLD_1_1.png,01_Good,1024,1024,111.73816108703613,56.3094629282205,110.0,56.3388,52577.450095264634,0.02147674560546875,0.005042076110839844,117,33.74786324786325,0.7216228177813804,8,0.06837606837606838,0.7443480742858929,22.01405373460238,1.1671854735957299,2.3333333333333335,0.007239822897702064,117,21.229776366982538,19.90067559672365,11.2591714314113,10.258733312495774,0.3920753118223852,1.087035541551349,1213,0.998046875,0.008244023083264633,0.9876339653751031,5.318640270462329,0,0.04618038620708361,3.857142857142857,0.0008611679077148438,0.6363441700356983,0.3141736226509191,0.5503131618372133,0.0009029491206940773,0.224279892417579,0.2884115075949607
260508CSN2_1_9.png,01_Good,1024,1024,128.98076248168945,58.45535385781717,131.0,60.7866,28252.29018008351,0.023157119750976562,0.004857063293457031,83,48.13855421686747,0.74236590198319,10,0.12048192771084337,0.4251356884602137,37.469575759818184,1.2000040058933528,2.5,0.00836286710634927,83,24.791852576410687,23.8564818153943,12.989316965443487,12.284685554478582,0.5346067538792258,1.183290585448595,1205,0.9921874999999999,0.007468879668049793,0.9925311203319502,4.591307409858356,0,0.07388394700684756,3.799999514468305,0.0019450187683105469,0.48011035516341616,0.45604442336702933,0.6894416133212614,0.0,0.22448979591836735,0.2859702860760632
260508DPJC_1_2.png,01_Good,1024,1024,122.54781723022461,59.17884153012234,120.0,62.2692,65726.43751091455,0.025371551513671875,0.0008096694946289062,23,26.956521739130434,0.7972858358501342,0,0.0,0.0,180.0,1.0789525691699606,1.25,3.92156862538684e-09,23,19.754888758334335,17.842763858956467,11.05341687575506,9.74985583564768,0.27117165145140565,1.0389275720775777,1219,0.9990234375,0.013125512715340444,0.9868744872846595,5.43217272739591,0,0.13580258284555846,4.6729559395286495,0.009088993072509766,0.6040877796901893,0.16024146384322208,0.3850292397660819,0.019611237645850304,0.22448979591836735,0.29644043337490933
260508E9TV_1_2.png,01_Good,1024,1024,47.97412395477295,34.3116809199013,43.0,23.7216,7714.439141170844,0.0,0.0020055770874023438,33,51.015151515151516,0.7667215612637125,3,0.09090909090909091,0.3333333333333333,42.46487605916569,1.1622775372775371,2.2,0.05604245981173756,33,22.542716108643514,22.01499663697235,10.591975290528563,10.452295099985871,0.3597881494950736,1.0717722780623506,1291,0.9912109374999999,0.006971340046475601,0.9907048799380326,4.760332114143686,0,0.17722665505133917,3.0862072253071777,0.0370936393737793,0.6248881372447824,0.6229831494756921,0.3472761951952972,0.0,0.22448979591836735,0.3050847457627119
260508FJSK_1_2.png,01_Good,1024,1024,117.81032466888428,58.22879703881431,118.0,60.7866,61570.736300355726,0.02266407012939453,0.0018949508666992188,50,29.0,0.7383134932982591,5,0.1,0.2,51.397825824096444,1.1827720057720057,1.75,0.005176474489504035,50,21.348130863540856,20.177470563428862,11.720594091753805,10.68156605562627,0.3621602400983026,1.072829820156306,1223,0.9970703125,0.02044153720359771,0.9721995094031071,7.623962800527149,0,0.10151623748577958,2.7499996223732395,0.006833076477050781,0.5482288723541193,0.2784015578394818,0.47261360019542187,0.0,0.22448979591836735,0.2866865809258191
260508HAQ2_1_2.png,01_Good,1024,1024,117.45699977874756,57.00126968745689,115.0,56.3388,55690.93413721876,0.022368431091308594,0.004986763000488281,122,32.200819672131146,0.7734608351435838,9,0.07377049180327869,0.1111111111111111,60.054403647364666,1.1620607420812337,3.75,0.003696564498522002,122,20.875409778877543,17.974458202312334,11.395213077157768,9.995823746843929,0.34815030334925123,1.066742135354097,1200,0.99609375,0.010833333333333334,0.9841666666666666,5.328592148686332,0,0.11526345418868406,2.8000001705984636,0.010287284851074219,0.6423750346159331,0.20403581909781307,0.4876205511411095,0.018414016342615143,0.22448979591836735,0.287116080739019
260508JO23_1_2.png,01_Good,1024,1024,108.42833805084229,54.43809963650379,105.0,53.373599999999996,46586.331916946976,0.020850181579589844,0.010046005249023438,231,34.42424242424242,0.7752660706550691,14,0.06060606060606061,0.12369501122932064,58.56985681735927,1.1445826720177368,2.6666666666666665,0.004583655546068692,231,21.019779543589724,20.41789095319789,11.168822877830705,10.945077555574862,0.41043534727207,1.0966238565397768,1265,0.99609375,0.011067193675889328,0.9857707509881423,5.84287740018122,0,0.08214388637801256,2.686046541667299,0.008568286895751953,0.7096881409977881,0.27845557972285023,0.5093147617729183,0.0372564935064935,0.19931698061711664,0.2893217701022908
260508LY6T_1_1.png,01_Good,1024,1024,109.73609447479248,56.05609019150507,105.0,51.891,52756.43848443995,0.02222156524658203,0.008447647094726562,164,41.85670731707317,0.7403213090850648,19,0.11585365853658537,0.08933551556198752,62.96485741254069,1.171342918599016,3.0,0.0022716442761226887,164,24.123410199821592,23.93237141431335,13.040843899818011,12.916564004265961,0.39070089115727785,1.0863484814163562,1206,0.998046875,0.011608623548922056,0.988391376451078,5.49463634268028,0,0.040397714785021445,3.0000002359260107,0.0009360313415527344,0.56325087299275,0.37285780960592796,0.5367817408072035,0.0,0.20729064941406247,0.2873294451623506
